ts,ambient_temp,ambient_humidity,ambient_city,zap_temperatura,zap_velocidad_tambor,zap_velocidad_chip,zap_alimentacion,sec_temperatura,sec_humedad,sec_velocidad_aire,sec_estado,can_velocidad_molino,can_tamano_particula,can_estado,cam1_temperatura,cam1_humedad,cam1_co2,cam1_carga_kg,cam1_dias,cam1_ventilador,cam2_temperatura,cam2_humedad,cam2_co2,cam2_carga_kg,cam2_dias,cam2_ventilador,cam3_temperatura,cam3_humedad,cam3_co2,cam3_carga_kg,cam3_dias,cam3_ventilador,cam4_temperatura,cam4_humedad,cam4_co2,cam4_carga_kg,cam4_dias,cam4_ventilador
2026-05-18T23:46:51.420015+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.27,15.0,30.0,1,95.03,19.2,2.5,1,60.0,5.81,1,34.87,75.01,3000.0,0.0,0.0,1,35.39,69.79,3200.0,0.0,0.0,1,33.46,78.26,3100.0,0.0,0.0,1,33.08,80.19,3050.0,0.0,0.0,1
2026-05-18T23:46:56.421056+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.73,15.0,30.0,1,94.88,19.15,2.5,1,60.0,5.78,1,34.69,75.2,3000.0,0.0,0.0,1,35.69,69.87,3200.0,0.0,0.0,1,33.55,78.12,3100.0,0.0,0.0,1,32.89,79.97,3050.0,0.0,0.0,1
2026-05-18T23:47:01.422273+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.54,15.0,30.0,1,94.51,19.09,2.5,1,60.0,5.79,1,34.59,75.33,3000.0,0.0,0.0,1,35.7,70.07,3200.0,0.0,0.0,1,33.64,77.86,3100.0,0.0,0.0,1,32.69,79.87,3050.0,0.0,0.0,1
2026-05-18T23:47:05.567504+00:00,13.6,77.0,"Posadas, Misiones, Argentina",441.85,15.0,30.0,1,92.58,27.45,2.5,1,60.0,5.75,1,37.75,70.38,3000.0,0.0,0.0,1,38.86,65.39,3200.0,0.0,0.0,1,36.7,73.44,3100.0,0.0,0.0,1,35.57,75.4,3050.0,0.0,0.0,1
2026-05-18T23:47:10.568276+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.87,15.0,30.0,1,94.49,21.72,2.5,1,60.0,5.78,1,36.56,72.56,3000.0,0.0,0.0,1,37.75,67.24,3200.0,0.0,0.0,1,35.55,75.35,3100.0,0.0,0.0,1,34.48,77.11,3050.0,0.0,0.0,1
2026-05-18T23:47:15.569262+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.0,15.0,30.0,1,95.31,19.9,2.5,1,60.0,5.74,1,35.89,73.55,3000.0,0.0,0.0,1,36.52,68.41,3200.0,0.0,0.0,1,35.05,76.25,3100.0,0.0,0.0,1,33.87,77.8,3050.0,0.0,0.0,1
2026-05-18T23:47:20.570085+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.51,15.0,30.0,1,94.85,19.71,2.5,1,60.0,5.82,1,35.83,73.98,3000.0,0.0,0.0,1,36.26,69.33,3200.0,0.0,0.0,1,34.73,76.65,3100.0,0.0,0.0,1,33.24,78.71,3050.0,0.0,0.0,1
2026-05-18T23:47:25.571412+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.65,15.0,30.0,1,94.91,19.52,2.5,1,60.0,5.81,1,35.61,74.2,3000.0,0.0,0.0,1,36.32,69.42,3200.0,0.0,0.0,1,34.66,77.32,3100.0,0.0,0.0,1,32.88,79.15,3050.0,0.0,0.0,1
2026-05-18T23:47:30.572007+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.64,15.0,30.0,1,95.38,19.38,2.5,1,60.0,5.84,1,35.3,74.54,3000.0,0.0,0.0,1,35.94,69.58,3200.0,0.0,0.0,1,34.39,77.28,3100.0,0.0,0.0,1,32.67,79.7,3050.0,0.0,0.0,1
2026-05-18T23:47:35.573124+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.12,15.0,30.0,1,95.15,19.04,2.5,1,60.0,5.77,1,35.14,74.85,3000.0,0.0,0.0,1,36.02,69.86,3200.0,0.0,0.0,1,34.41,77.62,3100.0,0.0,0.0,1,32.98,79.77,3050.0,0.0,0.0,1
2026-05-18T23:47:40.574885+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.77,15.0,30.0,1,95.03,19.05,2.5,1,60.0,5.77,1,34.83,74.9,3000.0,0.0,0.0,1,35.98,70.02,3200.0,0.0,0.0,1,34.26,77.62,3100.0,0.0,0.0,1,33.16,80.28,3050.0,0.0,0.0,1
2026-05-18T23:47:45.575541+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.45,15.0,30.0,1,94.52,19.03,2.5,1,60.0,5.83,1,35.0,75.35,3000.0,0.0,0.0,1,35.93,70.28,3200.0,0.0,0.0,1,34.22,77.7,3100.0,0.0,0.0,1,33.02,80.31,3050.0,0.0,0.0,1
2026-05-18T23:47:50.577506+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.3,15.0,30.0,1,95.04,18.86,2.5,1,60.0,5.77,1,35.15,75.17,3000.0,0.0,0.0,1,36.28,70.17,3200.0,0.0,0.0,1,34.27,77.75,3100.0,0.0,0.0,1,32.98,79.94,3050.0,0.0,0.0,1
2026-05-18T23:47:55.578411+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.02,15.0,30.0,1,94.59,18.99,2.5,1,60.0,5.79,1,34.9,74.95,3000.0,0.0,0.0,1,36.43,69.91,3200.0,0.0,0.0,1,33.99,77.85,3100.0,0.0,0.0,1,32.74,79.9,3050.0,0.0,0.0,1
2026-05-18T23:48:00.579507+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.62,15.0,30.0,1,94.36,18.59,2.5,1,60.0,5.81,1,34.54,75.16,3000.0,0.0,0.0,1,36.39,69.77,3200.0,0.0,0.0,1,33.73,77.78,3100.0,0.0,0.0,1,33.0,80.07,3050.0,0.0,0.0,1
2026-05-18T23:48:05.580671+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.62,15.0,30.0,1,95.13,18.21,2.5,1,60.0,5.73,1,34.96,75.24,3000.0,0.0,0.0,1,36.07,69.93,3200.0,0.0,0.0,1,33.9,78.04,3100.0,0.0,0.0,1,33.08,80.26,3050.0,0.0,0.0,1
2026-05-18T23:48:10.581532+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.72,15.0,30.0,1,94.26,18.2,2.5,1,60.0,5.8,1,35.2,74.98,3000.0,0.0,0.0,1,36.26,70.07,3200.0,0.0,0.0,1,33.87,78.23,3100.0,0.0,0.0,1,33.1,80.23,3050.0,0.0,0.0,1
2026-05-18T23:48:15.582558+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.53,15.0,30.0,1,94.06,18.62,2.5,1,60.0,5.82,1,35.22,74.82,3000.0,0.0,0.0,1,36.2,70.18,3200.0,0.0,0.0,1,34.26,78.56,3100.0,0.0,0.0,1,33.26,80.01,3050.0,0.0,0.0,1
2026-05-18T23:48:20.583566+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.1,15.0,30.0,1,94.83,18.55,2.5,1,60.0,5.77,1,35.58,75.04,3000.0,0.0,0.0,1,35.89,69.98,3200.0,0.0,0.0,1,33.87,78.52,3100.0,0.0,0.0,1,33.34,79.97,3050.0,0.0,0.0,1
2026-05-18T23:48:25.584232+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.78,15.0,30.0,1,95.15,18.8,2.5,1,60.0,5.79,1,35.17,74.76,3000.0,0.0,0.0,1,36.25,69.86,3200.0,0.0,0.0,1,33.79,78.47,3100.0,0.0,0.0,1,33.47,79.77,3050.0,0.0,0.0,1
2026-05-18T23:48:30.584848+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.48,15.0,30.0,1,94.91,18.7,2.5,1,60.0,5.78,1,35.22,74.85,3000.0,0.0,0.0,1,36.14,69.46,3200.0,0.0,0.0,1,33.48,78.23,3100.0,0.0,0.0,1,33.36,80.36,3050.0,0.0,0.0,1
2026-05-18T23:48:35.585820+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.3,15.0,30.0,1,95.94,19.23,2.5,1,60.0,5.77,1,35.12,75.14,3000.0,0.0,0.0,1,36.0,69.73,3200.0,0.0,0.0,1,33.46,78.2,3100.0,0.0,0.0,1,33.31,80.18,3050.0,0.0,0.0,1
2026-05-18T23:48:40.586716+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.31,15.0,30.0,1,94.87,19.47,2.5,1,60.0,5.81,1,35.13,75.11,3000.0,0.0,0.0,1,36.18,69.77,3200.0,0.0,0.0,1,33.9,78.0,3100.0,0.0,0.0,1,33.19,80.17,3050.0,0.0,0.0,1
2026-05-18T23:48:45.587500+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.2,15.0,30.0,1,95.41,19.01,2.5,1,60.0,5.83,1,35.22,74.94,3000.0,0.0,0.0,1,36.02,70.18,3200.0,0.0,0.0,1,34.16,78.07,3100.0,0.0,0.0,1,32.99,80.0,3050.0,0.0,0.0,1
2026-05-18T23:48:50.587937+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.63,15.0,30.0,1,94.6,18.83,2.5,1,60.0,5.82,1,35.05,74.83,3000.0,0.0,0.0,1,36.02,70.19,3200.0,0.0,0.0,1,34.07,78.23,3100.0,0.0,0.0,1,32.95,80.31,3050.0,0.0,0.0,1
2026-05-18T23:48:55.588795+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.9,15.0,30.0,1,94.77,18.96,2.5,1,60.0,5.84,1,34.97,74.64,3000.0,0.0,0.0,1,36.01,69.95,3200.0,0.0,0.0,1,33.9,78.13,3100.0,0.0,0.0,1,32.94,80.37,3050.0,0.0,0.0,1
2026-05-18T23:49:00.589609+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.1,15.0,30.0,1,94.86,19.16,2.5,1,60.0,5.77,1,35.23,74.86,3000.0,0.0,0.0,1,35.89,69.86,3200.0,0.0,0.0,1,33.81,77.88,3100.0,0.0,0.0,1,32.82,80.07,3050.0,0.0,0.0,1
2026-05-18T23:49:05.591422+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.17,15.0,30.0,1,95.32,19.34,2.5,1,60.0,5.85,1,35.13,74.7,3000.0,0.0,0.0,1,36.04,69.98,3200.0,0.0,0.0,1,33.81,77.98,3100.0,0.0,0.0,1,32.84,80.03,3050.0,0.0,0.0,1
2026-05-18T23:49:10.592178+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.28,15.0,30.0,1,95.06,19.33,2.5,1,60.0,5.85,1,34.9,74.84,3000.0,0.0,0.0,1,36.14,69.65,3200.0,0.0,0.0,1,33.68,77.77,3100.0,0.0,0.0,1,32.99,80.1,3050.0,0.0,0.0,1
2026-05-18T23:49:15.592888+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.77,15.0,30.0,1,95.89,19.05,2.5,1,60.0,5.77,1,34.69,75.25,3000.0,0.0,0.0,1,35.9,70.1,3200.0,0.0,0.0,1,33.78,77.72,3100.0,0.0,0.0,1,33.1,80.13,3050.0,0.0,0.0,1
2026-05-18T23:49:20.593715+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.83,15.0,30.0,1,94.75,19.36,2.5,1,60.0,5.77,1,34.94,75.31,3000.0,0.0,0.0,1,35.88,70.02,3200.0,0.0,0.0,1,33.82,77.69,3100.0,0.0,0.0,1,33.3,79.83,3050.0,0.0,0.0,1
2026-05-18T23:49:25.594973+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.34,15.0,30.0,1,95.11,19.38,2.5,1,60.0,5.91,1,34.79,75.18,3000.0,0.0,0.0,1,35.75,70.01,3200.0,0.0,0.0,1,33.9,77.8,3100.0,0.0,0.0,1,33.14,80.17,3050.0,0.0,0.0,1
2026-05-18T23:49:30.595458+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.2,15.0,30.0,1,94.86,19.27,2.5,1,60.0,5.79,1,35.15,75.48,3000.0,0.0,0.0,1,35.79,70.09,3200.0,0.0,0.0,1,33.93,78.11,3100.0,0.0,0.0,1,33.0,80.44,3050.0,0.0,0.0,1
2026-05-18T23:49:35.596268+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.49,15.0,30.0,1,95.65,19.3,2.5,1,60.0,5.88,1,35.14,75.05,3000.0,0.0,0.0,1,35.74,70.17,3200.0,0.0,0.0,1,33.88,78.14,3100.0,0.0,0.0,1,32.96,80.28,3050.0,0.0,0.0,1
2026-05-18T23:49:40.596973+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.01,15.0,30.0,1,94.86,19.28,2.5,1,60.0,5.72,1,35.16,75.07,3000.0,0.0,0.0,1,35.86,70.02,3200.0,0.0,0.0,1,33.87,78.48,3100.0,0.0,0.0,1,32.99,80.26,3050.0,0.0,0.0,1
2026-05-18T23:49:45.597449+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.11,15.0,30.0,1,94.43,18.99,2.5,1,60.0,5.84,1,35.16,74.97,3000.0,0.0,0.0,1,36.08,70.2,3200.0,0.0,0.0,1,33.98,78.34,3100.0,0.0,0.0,1,32.74,80.14,3050.0,0.0,0.0,1
2026-05-18T23:49:50.598103+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.87,15.0,30.0,1,94.6,18.77,2.5,1,60.0,5.8,1,35.0,75.01,3000.0,0.0,0.0,1,35.85,70.36,3200.0,0.0,0.0,1,34.04,78.36,3100.0,0.0,0.0,1,32.74,79.98,3050.0,0.0,0.0,1
2026-05-18T23:49:55.598511+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.42,15.0,30.0,1,96.01,19.32,2.5,1,60.0,5.79,1,34.9,74.78,3000.0,0.0,0.0,1,36.16,70.12,3200.0,0.0,0.0,1,33.75,78.32,3100.0,0.0,0.0,1,32.77,79.81,3050.0,0.0,0.0,1
2026-05-18T23:50:00.599449+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.48,15.0,30.0,1,94.87,19.38,2.5,1,60.0,5.87,1,35.07,75.08,3000.0,0.0,0.0,1,35.71,70.29,3200.0,0.0,0.0,1,33.71,77.96,3100.0,0.0,0.0,1,33.04,80.02,3050.0,0.0,0.0,1
2026-05-18T23:50:05.600631+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.55,15.0,30.0,1,95.27,19.51,2.5,1,60.0,5.85,1,35.37,75.3,3000.0,0.0,0.0,1,35.64,69.95,3200.0,0.0,0.0,1,33.73,77.89,3100.0,0.0,0.0,1,33.03,79.98,3050.0,0.0,0.0,1
2026-05-18T23:50:10.601493+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.97,15.0,30.0,1,95.25,19.17,2.5,1,60.0,5.73,1,35.2,75.23,3000.0,0.0,0.0,1,35.73,70.09,3200.0,0.0,0.0,1,34.09,78.07,3100.0,0.0,0.0,1,33.02,79.86,3050.0,0.0,0.0,1
2026-05-18T23:50:15.601970+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.53,15.0,30.0,1,95.53,19.09,2.5,1,60.0,5.76,1,34.89,74.87,3000.0,0.0,0.0,1,36.07,69.79,3200.0,0.0,0.0,1,34.16,78.02,3100.0,0.0,0.0,1,32.93,79.89,3050.0,0.0,0.0,1
2026-05-18T23:50:20.602737+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.03,15.0,30.0,1,95.67,19.08,2.5,1,60.0,5.75,1,34.98,75.16,3000.0,0.0,0.0,1,36.16,70.02,3200.0,0.0,0.0,1,34.08,78.1,3100.0,0.0,0.0,1,33.06,80.27,3050.0,0.0,0.0,1
2026-05-18T23:50:25.603388+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.67,15.0,30.0,1,95.31,18.53,2.5,1,60.0,5.75,1,34.68,75.24,3000.0,0.0,0.0,1,36.26,70.11,3200.0,0.0,0.0,1,34.25,77.91,3100.0,0.0,0.0,1,33.13,80.29,3050.0,0.0,0.0,1
2026-05-18T23:50:30.605356+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.15,15.0,30.0,1,94.41,18.49,2.5,1,60.0,5.76,1,34.67,75.11,3000.0,0.0,0.0,1,36.04,69.8,3200.0,0.0,0.0,1,34.53,78.1,3100.0,0.0,0.0,1,33.32,80.09,3050.0,0.0,0.0,1
2026-05-18T23:50:35.605799+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.72,15.0,30.0,1,94.38,19.16,2.5,1,60.0,5.71,1,35.1,74.85,3000.0,0.0,0.0,1,35.97,69.72,3200.0,0.0,0.0,1,34.26,78.12,3100.0,0.0,0.0,1,32.75,80.06,3050.0,0.0,0.0,1
2026-05-18T23:50:40.606402+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.69,15.0,30.0,1,94.13,19.26,2.5,1,60.0,5.84,1,35.08,74.88,3000.0,0.0,0.0,1,36.02,69.58,3200.0,0.0,0.0,1,34.12,78.09,3100.0,0.0,0.0,1,32.51,80.17,3050.0,0.0,0.0,1
2026-05-18T23:50:45.607267+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.01,15.0,30.0,1,95.91,19.19,2.5,1,60.0,5.8,1,35.09,75.38,3000.0,0.0,0.0,1,35.55,69.79,3200.0,0.0,0.0,1,34.09,77.98,3100.0,0.0,0.0,1,32.53,80.36,3050.0,0.0,0.0,1
2026-05-18T23:50:50.607825+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.42,15.0,30.0,1,95.53,19.66,2.5,1,60.0,5.78,1,34.95,75.33,3000.0,0.0,0.0,1,35.94,69.66,3200.0,0.0,0.0,1,33.83,78.12,3100.0,0.0,0.0,1,32.72,80.19,3050.0,0.0,0.0,1
2026-05-18T23:50:55.608718+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.13,15.0,30.0,1,94.01,19.37,2.5,1,60.0,5.71,1,34.98,75.39,3000.0,0.0,0.0,1,35.75,69.79,3200.0,0.0,0.0,1,34.02,77.89,3100.0,0.0,0.0,1,33.05,80.34,3050.0,0.0,0.0,1
2026-05-18T23:51:00.609952+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.68,15.0,30.0,1,95.04,19.25,2.5,1,60.0,5.81,1,35.02,75.0,3000.0,0.0,0.0,1,35.99,69.8,3200.0,0.0,0.0,1,33.84,77.7,3100.0,0.0,0.0,1,33.23,80.1,3050.0,0.0,0.0,1
2026-05-18T23:51:05.610411+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.95,15.0,30.0,1,95.23,19.33,2.5,1,60.0,5.85,1,34.96,74.87,3000.0,0.0,0.0,1,36.24,70.03,3200.0,0.0,0.0,1,33.95,77.76,3100.0,0.0,0.0,1,33.09,80.44,3050.0,0.0,0.0,1
2026-05-18T23:51:10.611230+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.03,15.0,30.0,1,93.94,19.29,2.5,1,60.0,5.85,1,35.25,74.89,3000.0,0.0,0.0,1,36.17,69.98,3200.0,0.0,0.0,1,34.45,78.05,3100.0,0.0,0.0,1,33.16,80.23,3050.0,0.0,0.0,1
2026-05-18T23:51:15.612490+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.33,15.0,30.0,1,94.51,19.24,2.5,1,60.0,5.79,1,34.97,75.27,3000.0,0.0,0.0,1,36.4,69.77,3200.0,0.0,0.0,1,34.24,78.15,3100.0,0.0,0.0,1,33.24,79.99,3050.0,0.0,0.0,1
2026-05-18T23:51:20.612902+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.17,15.0,30.0,1,94.35,18.79,2.5,1,60.0,5.87,1,34.86,75.1,3000.0,0.0,0.0,1,36.06,69.69,3200.0,0.0,0.0,1,34.38,77.97,3100.0,0.0,0.0,1,33.01,79.79,3050.0,0.0,0.0,1
2026-05-18T23:51:25.613787+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.13,15.0,30.0,1,93.94,18.53,2.5,1,60.0,5.87,1,34.76,75.11,3000.0,0.0,0.0,1,35.7,69.69,3200.0,0.0,0.0,1,34.39,78.19,3100.0,0.0,0.0,1,32.8,80.02,3050.0,0.0,0.0,1
2026-05-18T23:51:30.614261+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.92,15.0,30.0,1,94.53,18.57,2.5,1,60.0,5.78,1,34.59,74.81,3000.0,0.0,0.0,1,35.9,69.8,3200.0,0.0,0.0,1,34.33,77.93,3100.0,0.0,0.0,1,33.01,79.98,3050.0,0.0,0.0,1
2026-05-18T23:51:35.614683+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.1,15.0,30.0,1,93.43,18.38,2.5,1,60.0,5.78,1,35.04,75.04,3000.0,0.0,0.0,1,35.75,69.71,3200.0,0.0,0.0,1,34.64,78.22,3100.0,0.0,0.0,1,32.96,80.25,3050.0,0.0,0.0,1
2026-05-18T23:51:40.615965+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.09,15.0,30.0,1,95.55,18.25,2.5,1,60.0,5.82,1,35.35,75.01,3000.0,0.0,0.0,1,35.83,70.07,3200.0,0.0,0.0,1,34.55,77.84,3100.0,0.0,0.0,1,32.97,80.12,3050.0,0.0,0.0,1
2026-05-18T23:51:45.617156+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.62,15.0,30.0,1,94.15,18.1,2.5,1,60.0,5.82,1,35.03,75.1,3000.0,0.0,0.0,1,36.14,69.94,3200.0,0.0,0.0,1,34.19,77.78,3100.0,0.0,0.0,1,32.93,80.3,3050.0,0.0,0.0,1
2026-05-18T23:51:50.617764+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.85,15.0,30.0,1,95.94,17.74,2.5,1,60.0,5.81,1,35.27,74.82,3000.0,0.0,0.0,1,35.97,69.83,3200.0,0.0,0.0,1,34.48,77.89,3100.0,0.0,0.0,1,33.02,79.8,3050.0,0.0,0.0,1
2026-05-18T23:51:55.618962+00:00,13.6,77.0,"Posadas, Misiones, Argentina",429.9,15.0,30.0,1,94.39,17.68,2.5,1,60.0,5.85,1,35.57,74.62,3000.0,0.0,0.0,1,36.31,69.71,3200.0,0.0,0.0,1,34.15,77.8,3100.0,0.0,0.0,1,32.89,79.7,3050.0,0.0,0.0,1
2026-05-18T23:52:00.620137+00:00,13.6,77.0,"Posadas, Misiones, Argentina",430.58,15.0,30.0,1,94.03,18.08,2.5,1,60.0,5.82,1,35.16,74.59,3000.0,0.0,0.0,1,36.38,69.65,3200.0,0.0,0.0,1,33.69,78.31,3100.0,0.0,0.0,1,32.66,80.05,3050.0,0.0,0.0,1
2026-05-18T23:52:05.620690+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.01,15.0,30.0,1,95.87,17.9,2.5,1,60.0,5.82,1,35.16,74.66,3000.0,0.0,0.0,1,36.39,69.43,3200.0,0.0,0.0,1,33.86,78.06,3100.0,0.0,0.0,1,32.78,80.41,3050.0,0.0,0.0,1
2026-05-18T23:52:10.621976+00:00,13.6,77.0,"Posadas, Misiones, Argentina",428.78,15.0,30.0,1,94.43,17.99,2.5,1,60.0,5.82,1,35.43,74.96,3000.0,0.0,0.0,1,36.15,69.86,3200.0,0.0,0.0,1,33.87,78.31,3100.0,0.0,0.0,1,32.56,80.07,3050.0,0.0,0.0,1
2026-05-18T23:52:15.622366+00:00,13.6,77.0,"Posadas, Misiones, Argentina",431.67,15.0,30.0,1,95.26,17.49,2.5,1,60.0,5.77,1,35.31,74.86,3000.0,0.0,0.0,1,36.21,69.66,3200.0,0.0,0.0,1,33.76,78.28,3100.0,0.0,0.0,1,32.64,79.98,3050.0,0.0,0.0,1
